Linea;Línea Unificada;Canal de distribución;Anio;Mes;Fecha;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;14/3/2019;9582;0;85;0;9582;113
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;15/3/2019;5533;0;50;0;5533;111
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;18/3/2019;11848;0;100;0;11848;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;19/3/2019;71680;18202;605;315;53478;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;20/3/2019;4739;4667;40;73;72;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;21/3/2019;20142;2807;170;45;17335;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;22/3/2019;19549;9978;165;125;9571;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;25/3/2019;11256;10307;95;160;949;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;26/3/2019;11848;5206;100;80;6642;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;27/3/2019;5924;53360;50;835;-47436;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;28/3/2019;15402;141467;130;2200;-126065;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;29/3/2019;10071;52798;85;819;-42727;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Marzo;30/3/2019;1777;0;15;0;1777;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;1/4/2019;45615;0;385;0;45615;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;3/4/2019;28435;0;240;0;28435;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;4/4/2019;59832;14973;505;215;44859;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;5/4/2019;27843;0;235;0;27843;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;8/4/2019;29028;0;245;0;29028;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;9/4/2019;171204;4362;1445;63;166842;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;10/4/2019;27472;5182;230;75;22290;119
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;11/4/2019;7607;0;60;0;7607;127
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;12/4/2019;9717;6977;75;100;2740;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;15/4/2019;14810;3484;125;50;11326;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;16/4/2019;8255;7394;65;105;861;127
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;17/4/2019;32467;2019;260;29;30448;125
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;18/4/2019;11848;0;100;0;11848;118
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;22/4/2019;41800;0;350;0;41800;119
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;23/4/2019;18326;29872;150;430;-11546;122
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;24/4/2019;1296;10428;10;150;-9132;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;25/4/2019;34981;3067;270;45;31914;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;26/4/2019;23155;27946;180;400;-4791;129
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;27/4/2019;0;1704;0;25;-1704;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;28/4/2019;0;10480;0;150;-10480;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;29/4/2019;32390;67771;250;990;-35381;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Abril;30/4/2019;0;67872;0;970;-67872;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;2/5/2019;55063;0;425;0;55063;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;3/5/2019;72554;0;560;0;72554;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;6/5/2019;50528;3821;390;50;46707;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;7/5/2019;61541;782;475;10;60759;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;8/5/2019;14835;6240;110;80;8595;135
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;9/5/2019;12710;0;90;0;12710;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;10/5/2019;0;4623;0;60;-4623;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;12/5/2019;0;3093;0;40;-3093;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;13/5/2019;86915;9209;665;120;77706;131
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;14/5/2019;4535;7097;35;90;-2562;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;15/5/2019;0;7334;0;95;-7334;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;16/5/2019;11298;2348;80;30;8950;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;17/5/2019;40248;783;285;10;39465;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;20/5/2019;6478;3859;50;50;2619;130
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;21/5/2019;9769;4219;70;55;5550;140
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;22/5/2019;4237;0;30;0;4237;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;23/5/2019;0;4219;0;55;-4219;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;24/5/2019;0;7736;0;100;-7736;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;27/5/2019;4237;764;30;10;3473;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;28/5/2019;12710;21623;90;280;-8913;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;29/5/2019;8473;16363;60;210;-7890;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;30/5/2019;11298;62503;80;805;-51205;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Mayo;31/5/2019;75553;94046;535;1210;-18493;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;3/6/2019;49427;-38;350;-1;49465;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;4/6/2019;28950;414;205;5;28536;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;5/6/2019;36011;-1946;255;-25;37957;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;6/6/2019;54370;0;385;0;54370;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;7/6/2019;16240;0;115;0;16240;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;8/6/2019;0;1206;0;15;-1206;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;10/6/2019;31068;1981;220;25;29087;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;11/6/2019;10592;4894;75;60;5698;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;12/6/2019;0;396;0;5;-396;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;13/6/2019;8473;8856;60;110;-383;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;14/6/2019;10592;0;75;0;10592;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;18/6/2019;31068;11249;220;140;19819;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;19/6/2019;19065;6525;135;80;12540;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;20/6/2019;0;2394;0;30;-2394;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;21/6/2019;11298;4875;80;60;6423;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;23/6/2019;0;1189;0;15;-1189;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;24/6/2019;13416;1189;95;15;12227;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;25/6/2019;14122;20191;100;250;-6069;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;26/6/2019;19771;6134;140;75;13637;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;27/6/2019;7061;121728;50;1510;-114667;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;28/6/2019;47309;81225;335;1010;-33916;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Junio;29/6/2019;2118;0;15;0;2118;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;1/7/2019;17653;0;125;-55;17653;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;2/7/2019;159579;2319;1130;30;157260;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;3/7/2019;86144;-396;610;-5;86540;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;4/7/2019;4237;810;30;10;3427;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;5/7/2019;6355;0;45;0;6355;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;6/7/2019;0;1970;0;25;-1970;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;8/7/2019;0;810;0;10;-810;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;9/7/2019;0;1564;0;20;-1564;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;10/7/2019;46603;12054;330;155;34549;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;11/7/2019;5649;1564;40;20;4085;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;12/7/2019;12004;-38;85;-1;12042;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;14/7/2019;0;4052;0;50;-4052;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;15/7/2019;13416;1159;95;15;12257;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;16/7/2019;16240;1564;115;20;14676;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;17/7/2019;3531;7360;25;110;-3829;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;18/7/2019;9179;0;65;0;9179;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;19/7/2019;9179;810;65;10;8369;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;21/7/2019;0;2347;0;30;-2347;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;22/7/2019;12004;0;85;0;12004;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;23/7/2019;7767;11988;55;155;-4221;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;24/7/2019;10592;9763;75;125;829;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;25/7/2019;12710;19132;90;250;-6422;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;26/7/2019;2824;29056;20;383;-26232;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;28/7/2019;0;2290;0;30;-2290;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;29/7/2019;7061;29633;50;390;-22572;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;30/7/2019;30362;68477;215;885;-38115;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Julio;31/7/2019;26832;65056;190;840;-38224;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;1/8/2019;38129;0;270;0;38129;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;2/8/2019;114388;0;810;0;114388;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;5/8/2019;81908;2079;580;25;79829;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;6/8/2019;15598;2822;110;35;12776;142
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;7/8/2019;50832;429;355;5;50403;143
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;8/8/2019;1412;0;10;0;1412;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;9/8/2019;770;-43;5;-1;813;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;12/8/2019;0;12759;0;155;-12759;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;13/8/2019;4237;18741;30;225;-14504;141
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;14/8/2019;26443;3915;185;45;22528;143
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;15/8/2019;47984;10717;320;130;37267;150
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;16/8/2019;9235;2926;60;35;6309;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;17/8/2019;0;429;0;5;-429;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;19/8/2019;15400;2419;105;30;12981;147
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;20/8/2019;0;10735;0;129;-10735;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;21/8/2019;8981;1288;60;15;7693;150
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;22/8/2019;23858;24971;155;300;-1113;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;25/8/2019;0;429;0;5;-429;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;26/8/2019;51563;4084;335;50;47479;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;27/8/2019;3078;17515;20;210;-14437;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;28/8/2019;18153;37171;120;450;-19018;151
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;29/8/2019;20779;67582;135;830;-46803;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Agosto;30/8/2019;26936;82731;175;995;-55795;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;2/9/2019;69264;0;450;0;69264;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;3/9/2019;13083;3335;85;40;9748;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;4/9/2019;76960;34183;500;395;42777;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;5/9/2019;19240;6443;125;75;12797;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;6/9/2019;173930;887;1130;10;173043;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;9/9/2019;16931;7743;110;90;9188;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;10/9/2019;13083;857;85;10;12226;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;11/9/2019;3848;5616;25;65;-1768;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;12/9/2019;2309;1301;15;15;1008;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;13/9/2019;9235;2516;60;29;6719;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;16/9/2019;10005;827;65;10;9178;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;17/9/2019;770;12828;5;165;-12058;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;18/9/2019;51563;4286;335;50;47277;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;19/9/2019;4618;20185;30;220;-15567;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;20/9/2019;14622;18201;95;215;-3579;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;23/9/2019;6157;17614;40;205;-11457;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;24/9/2019;30784;34094;200;399;-3310;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;25/9/2019;11544;8420;75;100;3124;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;26/9/2019;6157;43283;40;665;-37126;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;27/9/2019;118518;62180;770;725;56338;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;28/9/2019;0;73585;0;860;-73585;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Septiembre;30/9/2019;23088;109934;150;1080;-86846;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;1/10/2019;36941;3046;240;35;33895;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;2/10/2019;138528;-44;900;-1;138572;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;3/10/2019;48970;6586;315;75;42384;155
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;4/10/2019;137259;2148;885;25;135111;155
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;7/10/2019;1539;476;10;5;1063;154
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;8/10/2019;38896;1354;250;15;37542;156
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;9/10/2019;839;2744;5;30;-1905;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;10/10/2019;21264;8122;135;90;13142;158
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;11/10/2019;16231;319;105;5;15912;155
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;13/10/2019;0;2853;0;30;-2853;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;14/10/2019;31408;13683;200;150;17725;157
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;15/10/2019;49524;17708;315;195;31816;157
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;16/10/2019;19295;5012;115;55;14283;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;17/10/2019;8389;1317;50;15;7072;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;18/10/2019;71759;0;450;0;71759;159
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;20/10/2019;0;2378;0;25;-2378;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;21/10/2019;1678;3513;10;40;-1835;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;22/10/2019;7550;9513;45;105;-1963;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;23/10/2019;9228;878;55;10;8350;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;24/10/2019;16778;20078;100;220;-3300;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;25/10/2019;14754;5488;90;60;9266;164
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;26/10/2019;0;2378;0;25;-2378;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;27/10/2019;0;4025;0;45;-4025;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;28/10/2019;4195;42991;25;480;-38796;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;29/10/2019;7550;14598;45;160;-7048;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;30/10/2019;39428;155819;235;1734;-116391;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Octubre;31/10/2019;8389;91343;50;1004;-82954;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;1/11/2019;109896;0;655;0;109896;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;4/11/2019;59562;0;355;0;59562;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;5/11/2019;57045;5422;340;55;51623;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;6/11/2019;63723;0;375;0;63723;170
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;7/11/2019;50168;0;275;0;50168;182
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;8/11/2019;53992;1962;320;20;52030;169
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;9/11/2019;0;6771;0;70;-6771;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;11/11/2019;32449;10078;185;105;22371;175
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;12/11/2019;19732;1923;105;20;17809;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;13/11/2019;20100;1408;115;15;18692;175
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;14/11/2019;25167;7728;150;80;17439;168
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;15/11/2019;13523;1950;80;20;11573;169
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;18/11/2019;0;3901;0;40;-3901;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;19/11/2019;6577;5778;35;60;799;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;20/11/2019;108353;463;635;5;107890;171
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;21/11/2019;6577;14497;35;149;-7920;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;22/11/2019;28188;1517;150;15;26671;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;25/11/2019;1879;6826;10;70;-4947;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;26/11/2019;2819;29364;15;300;-26545;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;27/11/2019;53557;36873;285;290;16684;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;28/11/2019;3758;248758;20;2565;-245000;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Noviembre;29/11/2019;82685;84218;440;880;-1533;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;1/12/2019;3758;0;20;0;3758;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;2/12/2019;82617;0;445;0;82617;186
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;3/12/2019;156913;0;835;0;156913;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;4/12/2019;79866;1020;425;10;78846;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;5/12/2019;118390;2077;630;20;116313;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;6/12/2019;10843;3074;55;30;7769;197
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;9/12/2019;1879;986;10;10;893;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;10/12/2019;11867;988;60;10;10879;198
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;11/12/2019;1879;4944;10;49;-3065;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;12/12/2019;1024;0;5;0;1024;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;13/12/2019;8194;1025;40;10;7169;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;15/12/2019;0;3146;0;30;-3146;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;16/12/2019;5121;3568;25;35;1553;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;17/12/2019;3073;494;15;5;2579;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;18/12/2019;10242;10849;50;105;-607;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;19/12/2019;75836;7594;395;85;68242;192
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;20/12/2019;15363;592;75;5;14771;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;21/12/2019;4698;4943;25;50;-245;188
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;22/12/2019;0;7413;0;75;-7413;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;23/12/2019;39632;15117;210;150;24515;189
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;24/12/2019;0;3074;0;30;-3074;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;25/12/2019;0;2543;0;25;-2543;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;26/12/2019;18436;26111;90;255;-7675;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;27/12/2019;27653;47847;135;-135;-20194;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;28/12/2019;0;1591;0;15;-1591;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;29/12/2019;0;3954;0;40;-3954;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2019;Diciembre;30/12/2019;65549;70819;320;725;-5270;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;2/1/2020;34823;2643;170;25;32180;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;3/1/2020;39944;0;195;0;39944;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;4/1/2020;7169;0;35;0;7169;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;6/1/2020;51210;56;250;0;51154;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;7/1/2020;0;2678;0;25;-2678;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;8/1/2020;31750;10540;155;99;21210;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;9/1/2020;6145;-51;30;-1;6196;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;12/1/2020;0;514;0;5;-514;0
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;13/1/2020;11266;1614;55;15;9652;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;14/1/2020;20484;5908;100;55;14576;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;15/1/2020;11266;2057;55;20;9209;205
YERBA MATE HIERBAS;Yerba Mate;Supermercados;2020;Enero;16/1/2020;2048;0;10;0;2048;205
